Name,Product Link,Price,Rating,Number of Reviews
camera,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC Sky Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FHP-Chromebook-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-Intel-Processor-N100-4GB-RAM-64GB-eMMC-Sky-Blue%2F5123764557%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=ed224820-7fd2-410c-8477-e7aaddb7a868&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=9J0Na0lqq3LXzC4SMNSY7CzcW1Ey4xZNTLTEW8CTin6KrEFkQxOlrB6nXmpL3WwDKwhC0PwHUjpNG2TR1E_iUvZQq9TL7XUwpCJG9NPyJVWQ4eqGPBNLxdGyWV1SnCtw3Qj_a6g5U4WnCQRPqL1wPFAMDQAvYsQl3Yxc1xSZsnIQlmL2XR4UlPWINUDb4EJWyns0CyoRJPkJNdPQeNwysjdlExP4MQThgq7cAs-u7-3bvxMmAAh3bi-1De1rHI-A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$199.00,4.5,539
camera,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FLenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue%2F5098188190%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=ed224820-7fd2-410c-8477-e7aaddb7a868&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=XkWjrDz8ODLO495J71dgaR8NUYi4zqxwDfuj33WgKWhggWzDgIMdhkkiVDcYbWvXh4SMnhzwDSqJsm4P8ZDwiHjZgEohs1ETlo4XzUfzgPyTyMsG_KzgR9nTp8rjai6FzENKgnIxf3_JRCAkaSuZReALCJsODx9vA68jCM2FiCqBvZZj4sKvEAx1viqbfmLoJDemNBHZGQ16aUYc3PhOmXaqxpJCmlU6WH7lsUGUVnVxZLBu6uFISO-lPV1eUOhYrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$429.00,4.6,137
camera,"HP 15.6"" FHD Notebook Intel Core i5-1235U 8GB RAM 512GB SSD Natural Silver 15-fd0999nr - Intel Core i5-1235U Deca-core - 15.6"" FHD (1920x1080) Anti-glare Display - 8GB DDR4 Memory - 512GB SSD Stora...",https://www.walmart.com/ip/HP-15-6-FHD-Notebook-Intel-Core-i5-1235U-8GB-RAM-512GB-SSD-Natural-Silver-15-fd0999nr/5499636733?classType=REGULAR&athbdg=L1600&from=/search,$349.99,4.4,30
camera,HP Windows Desktop Intel Core i5-13400 12GB RAM 512GB SSD Dark Black,https://www.walmart.com/ip/HP-Desktop-Intel-Core-i5-13400-12GB-RAM-512GB-SSD-Dark-Black/5096127127?classType=REGULAR&athbdg=L1300&from=/search,$539.00,4.5,92
camera,"MSI Cyborg Gaming Laptop - 15.6"" IPS FHD -13th Gen Intel Core i7-13620H - GeForce RTX 4050 - 144HZ 1080p - 16GB RAM - 512GB SSD - A13VE-218US Notebook PC",https://www.walmart.com/ip/MSI-CYBORG1513218-Cyborg-15-A13ve-218us/5037134698?classType=REGULAR&from=/search,$799.00,4.3,14
camera,"Restored Apple MacBook Air 13.3"" Laptop (2017) MQD32LL/A Intel Core i5 - 8GB Memory, 128GB SSD - Silver (Refurbished)",https://www.walmart.com/ip/Restored-Apple-MacBook-Air-13-3-Laptop-2017-MQD32LL-A-Intel-Core-i5-8GB-Memory-128GB-SSD-Silver-Refurbished/275341764?classType=REGULAR&athbdg=L1600&from=/search,$176.37,3.8,93
camera,"Restored Apple 13.3"" MacBook Air (Intel Core i5, Silver, 8GB RAM, 128GB SSD, Mid 2017) (Refurbished)",https://www.walmart.com/ip/Restored-Apple-13-3-MacBook-Air-Intel-Core-i5-Silver-8GB-RAM-128GB-SSD-Mid-2017-Refurbished/446815488?classType=VARIANT&athbdg=L1600&from=/search,$164.99,3.5,61
camera,"Lenovo LOQ 15.6 FHD 144Hz Gaming Laptop, Intel Core i5-13420H, NVIDIA GeForce GTX 3050 6GB, 16GB RAM, 512GB SSD, Storm Grey, Windows 11, 82XV0094US",https://www.walmart.com/ip/Lenovo-LOQ-15-6-FHD-144Hz-Gaming-Laptop-Intel-Core-i5-13420H-NVIDIA-GeForce-GTX-3050-6GB-16GB-RAM-512GB-SSD-Storm-Grey-Windows-11-82XV0094US/3685906294?classType=REGULAR&from=/search,$848.80,4.7,22
camera,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=b7adf79d-ad60-4b37-8771-61c89a74ee64&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUThZWz9XmmmrKUEPO10_ARm_Qgf0YOZ8JGDw7-esCbqiFgoUJ6stmxoYwbaCyT_OAYZ4KtiBPCx4yjAN4mn2ColaGogX-ZZD7p-QTyylw69_lXrZrCTDvYjvjRlczJPLEzaYMyT9EyjIpGo_ZSgWaWhY0FNE2CneeVJIISH22b2rfFA-PE1RJSg3wUgXXZ_EmZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
camera,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray%2F5098188355%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=b7adf79d-ad60-4b37-8771-61c89a74ee64&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=HU2G_1p-1zcDHRrB49pHGYH-P_qh9iiJU4nteXE1_y1gJa0A2XyT8t3wKZ8luJ_BTAeFFA8hiGymLi7TwdciDNtJlMewTcFpj0gzLuXDMQbg2e4WO02Ii9J-wEDrON_S6rxkBuvclEdyvdmax0wrfW0LIA3kTLmAkpPMjMfSvgnRrz9Mxz1Hw7nUq4SyxoFLfonZ6ccMlO0nfiQHy97_ApRwUdSU9qPYECfxDgfwp5gBqVE9gNL48ee4bsVY9WeZkWp_6oFq82PTlPU2rak16G7PsNtvbRQ5MfQ0hp5k7Gs&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR,$329.00,4.5,71
camera,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC Sky Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FHP-Chromebook-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-Intel-Processor-N100-4GB-RAM-64GB-eMMC-Sky-Blue%2F5123764557%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=b7adf79d-ad60-4b37-8771-61c89a74ee64&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=9J0Na0lqq3LXzC4SMNSY7CzcW1Ey4xZNTLTEW8CTin6KrEFkQxOlrB6nXmpL3WwDKwhC0PwHUjpNG2TR1E_iUm_Qgf0YOZ8JGDw7-esCbqgQXFv1Lbsd3MMcG7V7_G4a3Qj_a6g5U4WnCQRPqL1wPLCTwzQ21r4umYfVPIq7otY3Plo8uiLQATrl-NYKsj5Zyns0CyoRJPkJNdPQeNwysjdlExP4MQThgq7cAs-u7-3bvxMmAAh3bi-1De1rHI-A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1102,$199.00,4.5,539
camera,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FLenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue%2F5098188190%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=b7adf79d-ad60-4b37-8771-61c89a74ee64&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=XkWjrDz8ODLO495J71dgaR8NUYi4zqxwDfuj33WgKWhggWzDgIMdhkkiVDcYbWvXh4SMnhzwDSqJsm4P8ZDwiNtJlMewTcFpj0gzLuXDMQZZxTCo8z5SevUm4mJQr8B1zENKgnIxf3_JRCAkaSuZRQEhNOivEskjU_pbBzsHM1MVK3wh0oMD-mHd4nFqavccJDemNBHZGQ16aUYc3PhOmXaqxpJCmlU6WH7lsUGUVnVxZLBu6uFISO-lPV1eUOhYrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1102,$429.00,4.6,137
camera,"HP 14"" FHD Pavilion x360 Laptop, Intel Core i5-1235U, 8GB, 256GB, Silver, Windows 11, 14-dy2050wm",https://www.walmart.com/ip/HP-14-FHD-Pavilion-x360-Laptop-Intel-Core-i5-1235U-8GB-256GB-Silver-Windows-11-14-dy2050wm/753966076?classType=REGULAR&from=/search,$478.90,4.2,267
camera,"ASUS Vivobook 15.6” FHD Touch PC Laptop, Intel Core i5-1135G7, 8GB, 512GB, Win 11 Home, F515EA-WH52",https://www.walmart.com/ip/ASUS-Vivobook-15-6-FHD-Touch-PC-Laptop-Intel-Core-i5-1135G7-8GB-512GB-Win-11-Home-F515EA-WH52/2340855991?classType=VARIANT&from=/search,$369.00,4.5,343
camera,"Lenovo IdeaPad Flex 5i 14"" FHD 2-in-1 Touchscreen Laptop, Intel Core i3-1115G4, 4GB RAM, 128GB SSD, Graphite Gray, Windows 11 in S Mode, 82HS00R9US",https://www.walmart.com/ip/Lenovo-Flex-5i-14-0-FHD-Touch-Core-i3-1115G4-4GB-128GB-Graphite-Grey-Windows-11-S-82HS00R9US/866819117?classType=VARIANT&from=/search,$309.00,3.7,276
camera,"ASUS Vivobook 15 laptop, 15.6” Touch, Intel Core i7-1255U, 16GB RAM, 512GB SSD, Quiet Blue, Windows 11 Home",https://www.walmart.com/ip/ASUS-Vivobook-15-laptop-15-6-Touch-Intel-Core-i7-1255U-16GB-RAM-512GB-SSD-Quiet-Blue-Windows-11-Home/2471038977?classType=VARIANT&from=/search,$569.98,4.6,590
camera,"HP 15.6"" Pentium 4GB/128GB Laptop-Scarlet Red",https://www.walmart.com/ip/HP-15-dw0083wm-15-6-HD-Pentium-Silver-N5000-1-1GHz-Intel-UHD-Graphics-605-4GB-RAM-128GB-SSD-Windows-10-Scarlet-red/363405465?classType=VARIANT&from=/search,$275.00,3.8,4321
camera,"HP 15.6"" HD Business Laptop Touchscreen, Intel Core i3-1215U, 16GB RAM, 1TB SSD, Intel UHD Graphics, Wi-Fi, Bluetooth, Webcam, Media Card Reader, Numeric Keypad, Windows 11 Home, Cefesfy LaptopStand",https://www.walmart.com/ip/HP-15-6-HD-Business-Laptop-Touchscreen-Intel-Core-i3-1215U-16GB-RAM-1TB-SSD-UHD-Graphics-Wi-Fi-Bluetooth-Webcam-Media-Card-Reader-Numeric-Keypad-Wind/5310462760?classType=VARIANT&from=/search,$495.90,4.7,104
speakers,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=596dbc06-9bad-46a7-935d-9cd29b400e39&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUThZWz9XmmmrKUEPO10_ARkVNqG_dcT2dxBBdsAreVXmFgoUJ6stmxoYwbaCyT_OAYZ4KtiBPCx4yjAN4mn2ColaGogX-ZZD7p-QTyylw69_lXrZrCTDvYjvjRlczJPLEzaYMyT9EyjIpGo_ZSgWaWhY0FNE2CneeVJIISH22b2rfFA-PE1RJSg3wUgXXZ_EmZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
speakers,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray%2F5098188355%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=596dbc06-9bad-46a7-935d-9cd29b400e39&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=HU2G_1p-1zcDHRrB49pHGYH-P_qh9iiJU4nteXE1_y1gJa0A2XyT8t3wKZ8luJ_BTAeFFA8hiGymLi7TwdciDGf-tgjuQ9PT5aMBmvs-IH7g2e4WO02Ii9J-wEDrON_S6rxkBuvclEdyvdmax0wrfW0LIA3kTLmAkpPMjMfSvgnRrz9Mxz1Hw7nUq4SyxoFLfonZ6ccMlO0nfiQHy97_ApRwUdSU9qPYECfxDgfwp5gBqVE9gNL48ee4bsVY9WeZkWp_6oFq82PTlPU2rak16G7PsNtvbRQ5MfQ0hp5k7Gs&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$329.00,4.5,71
speakers,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC Sky Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FHP-Chromebook-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-Intel-Processor-N100-4GB-RAM-64GB-eMMC-Sky-Blue%2F5123764557%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=596dbc06-9bad-46a7-935d-9cd29b400e39&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=9J0Na0lqq3LXzC4SMNSY7CzcW1Ey4xZNTLTEW8CTin6KrEFkQxOlrB6nXmpL3WwDKwhC0PwHUjpNG2TR1E_iUkVNqG_dcT2dxBBdsAreVXkQXFv1Lbsd3MMcG7V7_G4a3Qj_a6g5U4WnCQRPqL1wPLCTwzQ21r4umYfVPIq7otY3Plo8uiLQATrl-NYKsj5Zyns0CyoRJPkJNdPQeNwysjdlExP4MQThgq7cAs-u7-3bvxMmAAh3bi-1De1rHI-A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$199.00,4.5,539
speakers,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FLenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue%2F5098188190%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=596dbc06-9bad-46a7-935d-9cd29b400e39&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=XkWjrDz8ODLO495J71dgaR8NUYi4zqxwDfuj33WgKWhggWzDgIMdhkkiVDcYbWvXh4SMnhzwDSqJsm4P8ZDwiGf-tgjuQ9PT5aMBmvs-IH5ZxTCo8z5SevUm4mJQr8B1zENKgnIxf3_JRCAkaSuZRQEhNOivEskjU_pbBzsHM1MVK3wh0oMD-mHd4nFqavccJDemNBHZGQ16aUYc3PhOmXaqxpJCmlU6WH7lsUGUVnVxZLBu6uFISO-lPV1eUOhYrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$429.00,4.6,137
speakers,Lenovo IdeaPad 1i 15.6 inch Windows Laptop Intel Core i5-1235U 8GB RAM 256GB SSD Abyss Blue,https://www.walmart.com/ip/Lenovo-IdeaPad-1i-15-6-Intel-Core-i5-1235U-8GB-RAM-256-GB-SSD-Abyss-Blue-Windows-11-in-S-Mode-82QD00GNUS/5698519717?classType=REGULAR&athbdg=L1102&from=/search,$299.00,4.4,59
speakers,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/ip/Lenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue/5098188190?classType=REGULAR&athbdg=L1102&from=/search,$429.00,4.6,137
speakers,HP 15.6 inch Windows Laptop Intel Processor N200 4GB RAM 128GB UFS Scarlet Red (12-mo. Microsoft 365 included),https://www.walmart.com/ip/HP-15-6-inch-Laptop-Intel-Processor-N200-4GB-RAM-128GB-UFS-Scarlet-Red-12-mo-Microsoft-365-included/2706605807?classType=VARIANT&athbdg=L1102&from=/search,$199.00,4.2,4512
speakers,HP 15.6 inch Windows Laptop Intel Core i3-N305 8GB RAM 256GB SSD Natural Silver,https://www.walmart.com/ip/HP-15-6-inch-Laptop-Intel-Core-i3-N305-8GB-RAM-256GB-SSD-Natural-Silver/5098188131?classType=VARIANT&from=/search,$279.90,4.5,969
speakers,HP Chromebook 14 inch Laptop Intel Processor N200 4GB RAM 128GB UFS Glacier Silver,https://www.walmart.com/ip/HP-Chromebook-14-inch-Laptop-Intel-Processor-N200-4GB-RAM-128GB-UFS-Glacier-Silver/5098188136?classType=REGULAR&from=/search,$183.94,4.5,641
speakers,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=23218d51-7102-4e6c-8af6-0843e2266501&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUThZWz9XmmmrKUEPO10_ARpIejeAv5E7ErtKZMlXPRoaFgoUJ6stmxoYwbaCyT_OAYZ4KtiBPCx4yjAN4mn2ColaGogX-ZZD7p-QTyylw69_lXrZrCTDvYjvjRlczJPLEzaYMyT9EyjIpGo_ZSgWaWhY0FNE2CneeVJIISH22b2rfFA-PE1RJSg3wUgXXZ_EmZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
speakers,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray%2F5098188355%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=23218d51-7102-4e6c-8af6-0843e2266501&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=HU2G_1p-1zcDHRrB49pHGYH-P_qh9iiJU4nteXE1_y1gJa0A2XyT8t3wKZ8luJ_BTAeFFA8hiGymLi7TwdciDE3FYu7Lk8pNyblqBoqiI3_g2e4WO02Ii9J-wEDrON_S6rxkBuvclEdyvdmax0wrfW0LIA3kTLmAkpPMjMfSvgnRrz9Mxz1Hw7nUq4SyxoFLfonZ6ccMlO0nfiQHy97_ApRwUdSU9qPYECfxDgfwp5gBqVE9gNL48ee4bsVY9WeZkWp_6oFq82PTlPU2rak16G7PsNtvbRQ5MfQ0hp5k7Gs&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR,$329.00,4.5,71
speakers,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC Sky Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FHP-Chromebook-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-Intel-Processor-N100-4GB-RAM-64GB-eMMC-Sky-Blue%2F5123764557%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=23218d51-7102-4e6c-8af6-0843e2266501&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=9J0Na0lqq3LXzC4SMNSY7CzcW1Ey4xZNTLTEW8CTin6KrEFkQxOlrB6nXmpL3WwDKwhC0PwHUjpNG2TR1E_iUpIejeAv5E7ErtKZMlXPRoYQXFv1Lbsd3MMcG7V7_G4a3Qj_a6g5U4WnCQRPqL1wPLCTwzQ21r4umYfVPIq7otY3Plo8uiLQATrl-NYKsj5Zyns0CyoRJPkJNdPQeNwysjdlExP4MQThgq7cAs-u7-3bvxMmAAh3bi-1De1rHI-A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1102,$199.00,4.5,539
speakers,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FLenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue%2F5098188190%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=23218d51-7102-4e6c-8af6-0843e2266501&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=XkWjrDz8ODLO495J71dgaR8NUYi4zqxwDfuj33WgKWhggWzDgIMdhkkiVDcYbWvXh4SMnhzwDSqJsm4P8ZDwiE3FYu7Lk8pNyblqBoqiI39ZxTCo8z5SevUm4mJQr8B1zENKgnIxf3_JRCAkaSuZRQEhNOivEskjU_pbBzsHM1MVK3wh0oMD-mHd4nFqavccJDemNBHZGQ16aUYc3PhOmXaqxpJCmlU6WH7lsUGUVnVxZLBu6uFISO-lPV1eUOhYrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1102,$429.00,4.6,137
speakers,"Auusda 15.6"" Laptop Intel Alder N95, 16GB RAM, 512GB SSD, Windows 11 Pro Work Computer, Fingerprint Reader, Backlit Keyboard, Silver",https://www.walmart.com/ip/Auusda-15-6-Laptop-Intel-Alder-N95-16GB-RAM-512GB-SSD-Windows-11-Pro-Work-Computer-Fingerprint-Reader-Backlit-Keyboard-Silver/1846202250?classType=VARIANT&athbdg=L1600&from=/search,$289.99,3.8,896
speakers,"ASUS TUF Gaming A16 Gaming/Entertainment Laptop (AMD Ryzen 7 7735HS 8-Core, 64GB DDR5 4800MHz RAM, 2TB PCIe SSD, Radeon RX 7700S, 16.0in 165 Hz Wide UXGA (1920x1200), Wifi, Win 11 Home)",https://www.walmart.com/ip/ASUS-TUF-Gaming-A16-Gaming-Entertainment-Laptop-AMD-Ryzen-7-7735HS-8-Core-64GB-DDR5-4800MHz-RAM-2TB-PCIe-SSD-Radeon-RX-7700S-16-0in-165-Hz-Wide-UXGA/6471613525?classType=REGULAR&from=/search,"$1,979.99",N/A,N/A
